# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -677 4 1117 64769 554111 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/chalk/license
DUPTYPE_WITHIN_SAME_TREE -677 4 1117 64769 554094 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/ansi-styles/license
DUPTYPE_WITHIN_SAME_TREE -677 7 1117 64769 554034 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/cliui/node_modules/ansi-regex/license
DUPTYPE_WITHIN_SAME_TREE -677 7 1117 64769 554036 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/cliui/node_modules/string-width/license
DUPTYPE_WITHIN_SAME_TREE -677 7 1117 64769 554038 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/cliui/node_modules/strip-ansi/license
DUPTYPE_FIRST_OCCURRENCE 483 2 1118 64769 537367 3 /var/www/knoxxaibot_v1/node_modules/form-data/License
DUPTYPE_WITHIN_SAME_TREE -483 2 1118 64769 529143 3 /var/www/knoxxaibot_v1/node_modules/sqlstring/LICENSE
DUPTYPE_FIRST_OCCURRENCE 1532 2 1119 64769 537343 3 /var/www/knoxxaibot_v1/node_modules/object-assign/license
DUPTYPE_WITHIN_SAME_TREE -1532 2 1119 64769 529804 3 /var/www/knoxxaibot_v1/node_modules/path-is-absolute/license
DUPTYPE_FIRST_OCCURRENCE 280 2 1119 64769 529859 3 /var/www/knoxxaibot_v1/node_modules/colorspace/LICENSE.md
DUPTYPE_WITHIN_SAME_TREE -280 3 1119 64769 538518 3 /var/www/knoxxaibot_v1/node_modules/@dabh/diagnostics/LICENSE
DUPTYPE_WITHIN_SAME_TREE -280 2 1119 64769 537518 3 /var/www/knoxxaibot_v1/node_modules/enabled/LICENSE
DUPTYPE_FIRST_OCCURRENCE 615 2 1131 64769 530204 3 /var/www/knoxxaibot_v1/node_modules/iconv-lite/package.json
DUPTYPE_WITHIN_SAME_TREE -615 4 1131 64769 556252 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/iconv-lite/package.json
DUPTYPE_FIRST_OCCURRENCE 4119 4 1138 64769 541412 3 /var/www/knoxxaibot_v1/node_modules/express-session/node_modules/debug/package.json
DUPTYPE_WITHIN_SAME_TREE -4119 4 1138 64769 540492 3 /var/www/knoxxaibot_v1/node_modules/morgan/node_modules/debug/package.json
DUPTYPE_FIRST_OCCURRENCE 1708 2 1139 64769 530037 3 /var/www/knoxxaibot_v1/node_modules/retry/License
DUPTYPE_WITHIN_SAME_TREE -1708 4 1139 64769 554298 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/retry/License
DUPTYPE_FIRST_OCCURRENCE 321 2 1139 64769 537673 3 /var/www/knoxxaibot_v1/node_modules/debug/LICENSE
DUPTYPE_WITHIN_SAME_TREE -321 4 1139 64769 554131 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/debug/LICENSE
DUPTYPE_FIRST_OCCURRENCE 2053 3 1141 64769 537753 3 /var/www/knoxxaibot_v1/node_modules/@types/node-fetch/LICENSE
DUPTYPE_WITHIN_SAME_TREE -2053 3 1141 64769 537767 3 /var/www/knoxxaibot_v1/node_modules/@types/node/LICENSE
DUPTYPE_WITHIN_SAME_TREE -2053 3 1141 64769 537747 3 /var/www/knoxxaibot_v1/node_modules/@types/triple-beam/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7921 9 1144 64769 555035 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/cjs/src/find-made.js
DUPTYPE_WITHIN_SAME_TREE -7921 9 1144 64769 555040 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/cjs/src/find-made.js
DUPTYPE_FIRST_OCCURRENCE 1546 2 1167 64769 537595 3 /var/www/knoxxaibot_v1/node_modules/on-finished/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1546 4 1167 64769 540478 3 /var/www/knoxxaibot_v1/node_modules/morgan/node_modules/on-finished/LICENSE
DUPTYPE_FIRST_OCCURRENCE 198 2 1167 64769 537109 3 /var/www/knoxxaibot_v1/node_modules/binary-extensions/license
DUPTYPE_WITHIN_SAME_TREE -198 4 1167 64769 554102 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/binary-extensions/license
DUPTYPE_FIRST_OCCURRENCE 25 2 1167 64769 537188 3 /var/www/knoxxaibot_v1/node_modules/accepts/LICENSE
DUPTYPE_WITHIN_SAME_TREE -25 2 1167 64769 536885 3 /var/www/knoxxaibot_v1/node_modules/mime-types/LICENSE
DUPTYPE_WITHIN_SAME_TREE -25 4 1167 64769 540429 3 /var/www/knoxxaibot_v1/node_modules/form-data/node_modules/mime-types/LICENSE
DUPTYPE_FIRST_OCCURRENCE 209 2 1172 64769 537231 3 /var/www/knoxxaibot_v1/node_modules/body-parser/LICENSE
DUPTYPE_WITHIN_SAME_TREE -209 2 1172 64769 536947 3 /var/www/knoxxaibot_v1/node_modules/type-is/LICENSE
DUPTYPE_FIRST_OCCURRENCE 1465 2 1172 64769 537689 3 /var/www/knoxxaibot_v1/node_modules/mime-db/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1465 4 1172 64769 540435 3 /var/www/knoxxaibot_v1/node_modules/form-data/node_modules/mime-db/LICENSE
DUPTYPE_FIRST_OCCURRENCE 1505 2 1177 64769 537213 3 /var/www/knoxxaibot_v1/node_modules/negotiator/LICENSE
DUPTYPE_WITHIN_SAME_TREE -1505 6 1177 64769 554207 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/make-fetch-happen/node_modules/negotiator/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7007 6 1180 64769 554107 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/LICENSE
DUPTYPE_WITHIN_SAME_TREE -7007 6 1180 64769 554249 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7168 6 1187 64769 556294 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minipass-flush/node_modules/minipass/package.json
DUPTYPE_WITHIN_SAME_TREE -7168 6 1187 64769 556298 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minipass-sized/node_modules/minipass/package.json
DUPTYPE_WITHIN_SAME_TREE -7168 6 1187 64769 556296 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minipass-pipeline/node_modules/minipass/package.json
DUPTYPE_WITHIN_SAME_TREE -7168 6 1187 64769 556303 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minizlib/node_modules/minipass/package.json
DUPTYPE_WITHIN_SAME_TREE -7168 8 1187 64769 556388 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/tar/node_modules/fs-minipass/node_modules/minipass/package.json
DUPTYPE_FIRST_OCCURRENCE 6818 6 1198 64769 543214 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/types/server/shared.d.ts
DUPTYPE_WITHIN_SAME_TREE -6818 7 1198 64769 544008 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/types/server/shared.d.ts
DUPTYPE_FIRST_OCCURRENCE 1711 2 1209 64769 530035 3 /var/www/knoxxaibot_v1/node_modules/retry/equation.gif
DUPTYPE_WITHIN_SAME_TREE -1711 4 1209 64769 554510 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/retry/equation.gif
DUPTYPE_FIRST_OCCURRENCE 181 2 1219 64769 530023 3 /var/www/knoxxaibot_v1/node_modules/balanced-match/index.js
DUPTYPE_WITHIN_SAME_TREE -181 4 1219 64769 555210 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/balanced-match/index.js
DUPTYPE_FIRST_OCCURRENCE 7722 8 1229 64769 556058 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/commonjs/update.js
DUPTYPE_WITHIN_SAME_TREE -7722 8 1229 64769 556060 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/commonjs/update.js
DUPTYPE_FIRST_OCCURRENCE 7717 8 1232 64769 555950 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/commonjs/strip-absolute-path.js
DUPTYPE_WITHIN_SAME_TREE -7717 8 1232 64769 555952 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/commonjs/strip-absolute-path.js
DUPTYPE_FIRST_OCCURRENCE 3009 3 1238 64769 557113 3 /var/www/knoxxaibot_v1/node_modules/openai/_shims/node-types.d.ts
DUPTYPE_WITHIN_SAME_TREE -3009 4 1238 64769 557771 3 /var/www/knoxxaibot_v1/node_modules/openai/src/_shims/node-types.d.ts
DUPTYPE_FIRST_OCCURRENCE 4270 4 1247 64769 540176 3 /var/www/knoxxaibot_v1/node_modules/iconv-lite/encodings/tables/gbk-added.json
DUPTYPE_WITHIN_SAME_TREE -4270 6 1247 64769 556157 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/iconv-lite/encodings/tables/gbk-added.json
DUPTYPE_FIRST_OCCURRENCE 7685 8 1249 64769 555685 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/opts-arg.js
DUPTYPE_WITHIN_SAME_TREE -7685 8 1249 64769 555688 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/opts-arg.js
DUPTYPE_FIRST_OCCURRENCE 7750 8 1277 64769 556028 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/types.js
DUPTYPE_WITHIN_SAME_TREE -7750 8 1277 64769 556030 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/types.js
DUPTYPE_FIRST_OCCURRENCE 4718 4 1290 64769 554117 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cidr-regex/LICENSE
DUPTYPE_WITHIN_SAME_TREE -4718 4 1290 64769 554166 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/is-cidr/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7699 8 1304 64769 555075 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/commonjs/get-write-flag.js
DUPTYPE_WITHIN_SAME_TREE -7699 8 1304 64769 555077 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/commonjs/get-write-flag.js
DUPTYPE_FIRST_OCCURRENCE 349 2 1307 64769 530183 3 /var/www/knoxxaibot_v1/node_modules/duck/LICENSE
DUPTYPE_WITHIN_SAME_TREE -349 2 1307 64769 529985 3 /var/www/knoxxaibot_v1/node_modules/lop/LICENSE
DUPTYPE_WITHIN_SAME_TREE -349 2 1307 64769 536938 3 /var/www/knoxxaibot_v1/node_modules/option/LICENSE
DUPTYPE_WITHIN_SAME_TREE -349 2 1307 64769 556828 3 /var/www/knoxxaibot_v1/node_modules/mammoth/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7073 6 1314 64769 556499 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/glob/dist/commonjs/pattern.d.ts.map
DUPTYPE_WITHIN_SAME_TREE -7073 6 1314 64769 556500 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/glob/dist/esm/pattern.d.ts.map
DUPTYPE_FIRST_OCCURRENCE 84 2 1330 64769 530239 3 /var/www/knoxxaibot_v1/node_modules/async/eachOfSeries.js
DUPTYPE_WITHIN_SAME_TREE -84 2 1330 64769 536716 3 /var/www/knoxxaibot_v1/node_modules/async/forEachOfSeries.js
DUPTYPE_FIRST_OCCURRENCE 7323 6 1331 64769 556415 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/wrap-ansi/node_modules/emoji-regex/package.json
DUPTYPE_WITHIN_SAME_TREE -7323 7 1331 64769 556161 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/@isaacs/cliui/node_modules/emoji-regex/package.json
DUPTYPE_FIRST_OCCURRENCE 7005 6 1339 64769 554106 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/minizlib/LICENSE
DUPTYPE_WITHIN_SAME_TREE -7005 6 1339 64769 554270 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/npm-registry-fetch/node_modules/minizlib/LICENSE
DUPTYPE_WITHIN_SAME_TREE -7005 6 1339 64769 554248 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/minizlib/LICENSE
DUPTYPE_WITHIN_SAME_TREE -7005 6 1339 64769 554216 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/minipass-fetch/node_modules/minizlib/LICENSE
DUPTYPE_FIRST_OCCURRENCE 3301 3 1341 64769 556950 3 /var/www/knoxxaibot_v1/node_modules/semver/ranges/simplify.js
DUPTYPE_WITHIN_SAME_TREE -3301 5 1341 64769 555924 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/ranges/simplify.js
DUPTYPE_FIRST_OCCURRENCE 6808 6 1351 64769 543252 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/requests/response-helpers.d.ts
DUPTYPE_WITHIN_SAME_TREE -6808 7 1351 64769 544030 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/requests/response-helpers.d.ts
DUPTYPE_FIRST_OCCURRENCE 7937 9 1364 64769 555684 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/cjs/src/opts-arg.js
DUPTYPE_WITHIN_SAME_TREE -7937 9 1364 64769 555687 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/cjs/src/opts-arg.js
DUPTYPE_FIRST_OCCURRENCE 7681 8 1374 64769 555607 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/mkdirp-native.js
DUPTYPE_WITHIN_SAME_TREE -7681 8 1374 64769 555610 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/mkdirp-native.js
DUPTYPE_FIRST_OCCURRENCE 6806 6 1386 64769 543251 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/requests/request-helpers.d.ts
DUPTYPE_WITHIN_SAME_TREE -6806 7 1386 64769 544028 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/requests/request-helpers.d.ts
DUPTYPE_FIRST_OCCURRENCE 3270 3 1407 64769 556863 3 /var/www/knoxxaibot_v1/node_modules/semver/functions/diff.js
DUPTYPE_WITHIN_SAME_TREE -3270 5 1407 64769 554915 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/functions/diff.js
DUPTYPE_FIRST_OCCURRENCE 5697 5 1411 64769 541958 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/gen-ai.d.ts
DUPTYPE_WITHIN_SAME_TREE -5697 6 1411 64769 543232 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/gen-ai.d.ts
DUPTYPE_FIRST_OCCURRENCE 1688 2 1443 64769 537577 3 /var/www/knoxxaibot_v1/node_modules/readable-stream/CONTRIBUTING.md
DUPTYPE_WITHIN_SAME_TREE -1688 4 1443 64769 541449 3 /var/www/knoxxaibot_v1/node_modules/winston/node_modules/readable-stream/CONTRIBUTING.md
DUPTYPE_WITHIN_SAME_TREE -1688 4 1443 64769 540255 3 /var/www/knoxxaibot_v1/node_modules/winston-transport/node_modules/readable-stream/CONTRIBUTING.md
DUPTYPE_FIRST_OCCURRENCE 70 2 1474 64769 536712 3 /var/www/knoxxaibot_v1/node_modules/async/concatSeries.js
DUPTYPE_WITHIN_SAME_TREE -70 2 1474 64769 536738 3 /var/www/knoxxaibot_v1/node_modules/async/flatMapSeries.js
DUPTYPE_FIRST_OCCURRENCE 7720 8 1476 64769 556027 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/commonjs/types.js
DUPTYPE_WITHIN_SAME_TREE -7720 8 1476 64769 556029 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/commonjs/types.js
DUPTYPE_FIRST_OCCURRENCE 7946 9 1478 64769 556511 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/cjs/src/use-native.js.map
DUPTYPE_WITHIN_SAME_TREE -7946 9 1478 64769 556513 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/cjs/src/use-native.js.map
DUPTYPE_FIRST_OCCURRENCE 1732 2 1483 64769 536858 3 /var/www/knoxxaibot_v1/node_modules/safer-buffer/dangerous.js
DUPTYPE_WITHIN_SAME_TREE -1732 4 1483 64769 554877 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/safer-buffer/dangerous.js
DUPTYPE_FIRST_OCCURRENCE 7673 8 1490 64769 555224 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/index.js
DUPTYPE_WITHIN_SAME_TREE -7673 8 1490 64769 555346 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/index.js
DUPTYPE_FIRST_OCCURRENCE 3299 3 1500 64769 556899 3 /var/www/knoxxaibot_v1/node_modules/semver/ranges/min-version.js
DUPTYPE_WITHIN_SAME_TREE -3299 5 1500 64769 555594 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/ranges/min-version.js
DUPTYPE_FIRST_OCCURRENCE 100 2 1501 64769 531624 3 /var/www/knoxxaibot_v1/node_modules/async/foldr.js
DUPTYPE_WITHIN_SAME_TREE -100 2 1501 64769 536720 3 /var/www/knoxxaibot_v1/node_modules/async/reduceRight.js
DUPTYPE_FIRST_OCCURRENCE 323 2 1524 64769 537675 3 /var/www/knoxxaibot_v1/node_modules/debug/package.json
DUPTYPE_WITHIN_SAME_TREE -323 4 1524 64769 556231 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/debug/package.json
DUPTYPE_FIRST_OCCURRENCE 4056 4 1529 64769 540120 3 /var/www/knoxxaibot_v1/node_modules/basic-auth/node_modules/safe-buffer/index.js
DUPTYPE_WITHIN_SAME_TREE -4056 4 1529 64769 540134 3 /var/www/knoxxaibot_v1/node_modules/string_decoder/node_modules/safe-buffer/index.js
DUPTYPE_WITHIN_SAME_TREE -4056 4 1529 64769 541420 3 /var/www/knoxxaibot_v1/node_modules/readable-stream/node_modules/safe-buffer/index.js
DUPTYPE_FIRST_OCCURRENCE 7695 8 1546 64769 556512 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/use-native.js.map
DUPTYPE_WITHIN_SAME_TREE -7695 8 1546 64769 556514 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/use-native.js.map
DUPTYPE_FIRST_OCCURRENCE 92 2 1547 64769 536743 3 /var/www/knoxxaibot_v1/node_modules/async/filterSeries.js
DUPTYPE_WITHIN_SAME_TREE -92 2 1547 64769 536717 3 /var/www/knoxxaibot_v1/node_modules/async/selectSeries.js
DUPTYPE_FIRST_OCCURRENCE 6809 6 1556 64769 543250 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/requests/stream-reader.d.ts
DUPTYPE_WITHIN_SAME_TREE -6809 7 1556 64769 544029 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/requests/stream-reader.d.ts
DUPTYPE_FIRST_OCCURRENCE 85 2 1576 64769 536724 3 /var/www/knoxxaibot_v1/node_modules/async/eachSeries.js
DUPTYPE_WITHIN_SAME_TREE -85 2 1576 64769 530245 3 /var/www/knoxxaibot_v1/node_modules/async/forEachSeries.js
DUPTYPE_FIRST_OCCURRENCE 6810 6 1602 64769 543244 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/server/cache-manager.d.ts
DUPTYPE_WITHIN_SAME_TREE -6810 7 1602 64769 544022 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/server/cache-manager.d.ts
DUPTYPE_FIRST_OCCURRENCE 1974 2 1614 64769 537122 3 /var/www/knoxxaibot_v1/node_modules/util-deprecate/browser.js
DUPTYPE_WITHIN_SAME_TREE -1974 4 1614 64769 554731 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/util-deprecate/browser.js
DUPTYPE_FIRST_OCCURRENCE 7013 6 1618 64769 556217 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/yallist/package.json
DUPTYPE_WITHIN_SAME_TREE -7013 6 1618 64769 556322 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/yallist/package.json
DUPTYPE_FIRST_OCCURRENCE 7942 9 1621 64769 556495 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/cjs/src/path-arg.js.map
DUPTYPE_WITHIN_SAME_TREE -7942 9 1621 64769 556497 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/cjs/src/path-arg.js.map
DUPTYPE_FIRST_OCCURRENCE 7004 6 1621 64769 556205 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/chownr/package.json
DUPTYPE_WITHIN_SAME_TREE -7004 6 1621 64769 556310 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/chownr/package.json
DUPTYPE_FIRST_OCCURRENCE 6763 5 1628 64769 541906 3 /var/www/knoxxaibot_v1/node_modules/winston-transport/node_modules/readable-stream/lib/_stream_passthrough.js
DUPTYPE_WITHIN_SAME_TREE -6763 5 1628 64769 542761 3 /var/www/knoxxaibot_v1/node_modules/winston/node_modules/readable-stream/lib/_stream_passthrough.js
DUPTYPE_FIRST_OCCURRENCE 7691 8 1630 64769 556496 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/path-arg.js.map
DUPTYPE_WITHIN_SAME_TREE -7691 8 1630 64769 556498 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/path-arg.js.map
DUPTYPE_FIRST_OCCURRENCE 83 2 1638 64769 530236 3 /var/www/knoxxaibot_v1/node_modules/async/eachOfLimit.js
DUPTYPE_WITHIN_SAME_TREE -83 2 1638 64769 536728 3 /var/www/knoxxaibot_v1/node_modules/async/forEachOfLimit.js
DUPTYPE_FIRST_OCCURRENCE 7739 8 1639 64769 555677 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/options.js
DUPTYPE_WITHIN_SAME_TREE -7739 8 1639 64769 555681 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/options.js
DUPTYPE_FIRST_OCCURRENCE 54 2 1645 64769 531089 3 /var/www/knoxxaibot_v1/node_modules/async/allSeries.js
DUPTYPE_WITHIN_SAME_TREE -54 2 1645 64769 530286 3 /var/www/knoxxaibot_v1/node_modules/async/everySeries.js
DUPTYPE_FIRST_OCCURRENCE 91 2 1655 64769 536709 3 /var/www/knoxxaibot_v1/node_modules/async/filterLimit.js
DUPTYPE_WITHIN_SAME_TREE -91 2 1655 64769 536700 3 /var/www/knoxxaibot_v1/node_modules/async/selectLimit.js
DUPTYPE_FIRST_OCCURRENCE 1739 2 1663 64769 556968 3 /var/www/knoxxaibot_v1/node_modules/semver/package.json
DUPTYPE_WITHIN_SAME_TREE -1739 4 1663 64769 556366 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/semver/package.json
DUPTYPE_FIRST_OCCURRENCE 57 2 1680 64769 536740 3 /var/www/knoxxaibot_v1/node_modules/async/anySeries.js
DUPTYPE_WITHIN_SAME_TREE -57 2 1680 64769 536698 3 /var/www/knoxxaibot_v1/node_modules/async/someSeries.js
DUPTYPE_FIRST_OCCURRENCE 2906 3 1686 64769 538269 3 /var/www/knoxxaibot_v1/node_modules/node-domexception/.history/README_20210527214323.md
DUPTYPE_WITHIN_SAME_TREE -2906 3 1686 64769 538268 3 /var/www/knoxxaibot_v1/node_modules/node-domexception/.history/README_20210527214408.md
DUPTYPE_FIRST_OCCURRENCE 7933 9 1689 64769 555606 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/cjs/src/mkdirp-native.js
DUPTYPE_WITHIN_SAME_TREE -7933 9 1689 64769 555609 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/cjs/src/mkdirp-native.js
DUPTYPE_FIRST_OCCURRENCE 7728 8 1692 64769 555011 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/tar/dist/esm/extract.js
DUPTYPE_WITHIN_SAME_TREE -7728 8 1692 64769 555013 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/tar/dist/esm/extract.js
DUPTYPE_FIRST_OCCURRENCE 4123 4 1721 64769 541396 3 /var/www/knoxxaibot_v1/node_modules/express-session/node_modules/ms/readme.md
DUPTYPE_WITHIN_SAME_TREE -4123 4 1721 64769 540475 3 /var/www/knoxxaibot_v1/node_modules/morgan/node_modules/ms/readme.md
DUPTYPE_FIRST_OCCURRENCE 6814 6 1722 64769 543242 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/src/server/request.d.ts
DUPTYPE_WITHIN_SAME_TREE -6814 7 1722 64769 544020 3 /var/www/knoxxaibot_v1/node_modules/@google/generative-ai/dist/server/src/server/request.d.ts
DUPTYPE_FIRST_OCCURRENCE 4117 4 1736 64769 541413 3 /var/www/knoxxaibot_v1/node_modules/express-session/node_modules/debug/karma.conf.js
DUPTYPE_WITHIN_SAME_TREE -4117 4 1736 64769 540493 3 /var/www/knoxxaibot_v1/node_modules/morgan/node_modules/debug/karma.conf.js
DUPTYPE_FIRST_OCCURRENCE 74 2 1741 64769 536693 3 /var/www/knoxxaibot_v1/node_modules/async/detectSeries.js
DUPTYPE_WITHIN_SAME_TREE -74 2 1741 64769 536747 3 /var/www/knoxxaibot_v1/node_modules/async/findSeries.js
DUPTYPE_FIRST_OCCURRENCE 7683 8 1747 64769 556798 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/mjs/opts-arg.d.ts
DUPTYPE_WITHIN_SAME_TREE -7683 9 1747 64769 556797 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/cacache/node_modules/mkdirp/dist/cjs/src/opts-arg.d.ts
DUPTYPE_WITHIN_SAME_TREE -7683 9 1747 64769 556799 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/cjs/src/opts-arg.d.ts
DUPTYPE_WITHIN_SAME_TREE -7683 8 1747 64769 556800 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/node-gyp/node_modules/mkdirp/dist/mjs/opts-arg.d.ts
DUPTYPE_FIRST_OCCURRENCE 7077 6 1748 64769 556503 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/glob/dist/commonjs/processor.d.ts.map
DUPTYPE_WITHIN_SAME_TREE -7077 6 1748 64769 556504 3 /var/www/knoxxaibot_v1/node_modules/npm/node_modules/glob/dist/esm/processor.d.ts.map
